,Review,Reviews_Token,Reviews_Lemm,Sentiment_TextBlob,Sentiment_VADER,Bigrams,Trigrams,Label
1081,ever go hard rock must agenda one nyc differ food servic atmospher alway great,"['ever', 'go', 'hard', 'rock', 'must', 'agenda', 'one', 'nyc', 'differ', 'food', 'servic', 'atmospher', 'alway', 'great']","['ever', 'go', 'hard', 'rock', 'must', 'agenda', 'one', 'nyc', 'differ', 'food', 'servic', 'atmospher', 'alway', 'great']",0.25416666666666665,0.5719,"[('ever', 'go'), ('go', 'hard'), ('hard', 'rock'), ('rock', 'must'), ('must', 'agenda'), ('agenda', 'one'), ('one', 'nyc'), ('nyc', 'differ'), ('differ', 'food'), ('food', 'servic'), ('servic', 'atmospher'), ('atmospher', 'alway'), ('alway', 'great')]","[('ever', 'go', 'hard'), ('go', 'hard', 'rock'), ('hard', 'rock', 'must'), ('rock', 'must', 'agenda'), ('must', 'agenda', 'one'), ('agenda', 'one', 'nyc'), ('one', 'nyc', 'differ'), ('nyc', 'differ', 'food'), ('differ', 'food', 'servic'), ('food', 'servic', 'atmospher'), ('servic', 'atmospher', 'alway'), ('atmospher', 'alway', 'great')]",Postive
1082,queue huge want drink abl go although could find seat love money found staff arrog rude bother custom servic disappoint,"['queue', 'huge', 'want', 'drink', 'abl', 'go', 'although', 'could', 'find', 'seat', 'love', 'money', 'found', 'staff', 'arrog', 'rude', 'bother', 'custom', 'servic', 'disappoint']","['queue', 'huge', 'want', 'drink', 'abl', 'go', 'although', 'could', 'find', 'seat', 'love', 'money', 'find', 'staff', 'arrog', 'rude', 'bother', 'custom', 'servic', 'disappoint']",0.20000000000000004,-0.0772,"[('queue', 'huge'), ('huge', 'want'), ('want', 'drink'), ('drink', 'abl'), ('abl', 'go'), ('go', 'although'), ('although', 'could'), ('could', 'find'), ('find', 'seat'), ('seat', 'love'), ('love', 'money'), ('money', 'find'), ('find', 'staff'), ('staff', 'arrog'), ('arrog', 'rude'), ('rude', 'bother'), ('bother', 'custom'), ('custom', 'servic'), ('servic', 'disappoint')]","[('queue', 'huge', 'want'), ('huge', 'want', 'drink'), ('want', 'drink', 'abl'), ('drink', 'abl', 'go'), ('abl', 'go', 'although'), ('go', 'although', 'could'), ('although', 'could', 'find'), ('could', 'find', 'seat'), ('find', 'seat', 'love'), ('seat', 'love', 'money'), ('love', 'money', 'find'), ('money', 'find', 'staff'), ('find', 'staff', 'arrog'), ('staff', 'arrog', 'rude'), ('arrog', 'rude', 'bother'), ('rude', 'bother', 'custom'), ('bother', 'custom', 'servic'), ('custom', 'servic', 'disappoint')]",Neutral
1083,love wing season hot bruschetta good larg piec toast gener help fresh tomato etc servic good pushi avail need,"['love', 'wing', 'season', 'hot', 'bruschetta', 'good', 'larg', 'piec', 'toast', 'gener', 'help', 'fresh', 'tomato', 'etc', 'servic', 'good', 'pushi', 'avail', 'need']","['love', 'wing', 'season', 'hot', 'bruschetta', 'good', 'larg', 'piec', 'toast', 'gener', 'help', 'fresh', 'tomato', 'etc', 'servic', 'good', 'pushi', 'avail', 'need']",0.49000000000000005,0.9325,"[('love', 'wing'), ('wing', 'season'), ('season', 'hot'), ('hot', 'bruschetta'), ('bruschetta', 'good'), ('good', 'larg'), ('larg', 'piec'), ('piec', 'toast'), ('toast', 'gener'), ('gener', 'help'), ('help', 'fresh'), ('fresh', 'tomato'), ('tomato', 'etc'), ('etc', 'servic'), ('servic', 'good'), ('good', 'pushi'), ('pushi', 'avail'), ('avail', 'need')]","[('love', 'wing', 'season'), ('wing', 'season', 'hot'), ('season', 'hot', 'bruschetta'), ('hot', 'bruschetta', 'good'), ('bruschetta', 'good', 'larg'), ('good', 'larg', 'piec'), ('larg', 'piec', 'toast'), ('piec', 'toast', 'gener'), ('toast', 'gener', 'help'), ('gener', 'help', 'fresh'), ('help', 'fresh', 'tomato'), ('fresh', 'tomato', 'etc'), ('tomato', 'etc', 'servic'), ('etc', 'servic', 'good'), ('servic', 'good', 'pushi'), ('good', 'pushi', 'avail'), ('pushi', 'avail', 'need')]",Postive
1084,food good place typic hard rock servic hostess good though seem us bit tire job made hole experi averag,"['food', 'good', 'place', 'typic', 'hard', 'rock', 'servic', 'hostess', 'good', 'though', 'seem', 'us', 'bit', 'tire', 'job', 'made', 'hole', 'experi', 'averag']","['food', 'good', 'place', 'typic', 'hard', 'rock', 'servic', 'hostess', 'good', 'though', 'seem', 'us', 'bite', 'tire', 'job', 'make', 'hole', 'experi', 'averag']",0.3694444444444444,0.6597,"[('food', 'good'), ('good', 'place'), ('place', 'typic'), ('typic', 'hard'), ('hard', 'rock'), ('rock', 'servic'), ('servic', 'hostess'), ('hostess', 'good'), ('good', 'though'), ('though', 'seem'), ('seem', 'us'), ('us', 'bite'), ('bite', 'tire'), ('tire', 'job'), ('job', 'make'), ('make', 'hole'), ('hole', 'experi'), ('experi', 'averag')]","[('food', 'good', 'place'), ('good', 'place', 'typic'), ('place', 'typic', 'hard'), ('typic', 'hard', 'rock'), ('hard', 'rock', 'servic'), ('rock', 'servic', 'hostess'), ('servic', 'hostess', 'good'), ('hostess', 'good', 'though'), ('good', 'though', 'seem'), ('though', 'seem', 'us'), ('seem', 'us', 'bite'), ('us', 'bite', 'tire'), ('bite', 'tire', 'job'), ('tire', 'job', 'make'), ('job', 'make', 'hole'), ('make', 'hole', 'experi'), ('hole', 'experi', 'averag')]",Postive
1085,restaur typic chain said need eat quickli go show food servic ok,"['restaur', 'typic', 'chain', 'said', 'need', 'eat', 'quickli', 'go', 'show', 'food', 'servic', 'ok']","['restaur', 'typic', 'chain', 'say', 'need', 'eat', 'quickli', 'go', 'show', 'food', 'servic', 'ok']",0.5,0.296,"[('restaur', 'typic'), ('typic', 'chain'), ('chain', 'say'), ('say', 'need'), ('need', 'eat'), ('eat', 'quickli'), ('quickli', 'go'), ('go', 'show'), ('show', 'food'), ('food', 'servic'), ('servic', 'ok')]","[('restaur', 'typic', 'chain'), ('typic', 'chain', 'say'), ('chain', 'say', 'need'), ('say', 'need', 'eat'), ('need', 'eat', 'quickli'), ('eat', 'quickli', 'go'), ('quickli', 'go', 'show'), ('go', 'show', 'food'), ('show', 'food', 'servic'), ('food', 'servic', 'ok')]",Postive
1086,went late night dinner great servic great food onion ring appet bbq rib huge husband hamburg love,"['went', 'late', 'night', 'dinner', 'great', 'servic', 'great', 'food', 'onion', 'ring', 'appet', 'bbq', 'rib', 'huge', 'husband', 'hamburg', 'love']","['go', 'late', 'night', 'dinner', 'great', 'servic', 'great', 'food', 'onion', 'ring', 'appet', 'bbq', 'rib', 'huge', 'husband', 'hamburg', 'love']",0.44000000000000006,0.9403,"[('go', 'late'), ('late', 'night'), ('night', 'dinner'), ('dinner', 'great'), ('great', 'servic'), ('servic', 'great'), ('great', 'food'), ('food', 'onion'), ('onion', 'ring'), ('ring', 'appet'), ('appet', 'bbq'), ('bbq', 'rib'), ('rib', 'huge'), ('huge', 'husband'), ('husband', 'hamburg'), ('hamburg', 'love')]","[('go', 'late', 'night'), ('late', 'night', 'dinner'), ('night', 'dinner', 'great'), ('dinner', 'great', 'servic'), ('great', 'servic', 'great'), ('servic', 'great', 'food'), ('great', 'food', 'onion'), ('food', 'onion', 'ring'), ('onion', 'ring', 'appet'), ('ring', 'appet', 'bbq'), ('appet', 'bbq', 'rib'), ('bbq', 'rib', 'huge'), ('rib', 'huge', 'husband'), ('huge', 'husband', 'hamburg'), ('husband', 'hamburg', 'love')]",Postive
1087,love experi good food servic good fun interest memorabilia great took photo us could buy,"['love', 'experi', 'good', 'food', 'servic', 'good', 'fun', 'interest', 'memorabilia', 'great', 'took', 'photo', 'us', 'could', 'buy']","['love', 'experi', 'good', 'food', 'servic', 'good', 'fun', 'interest', 'memorabilia', 'great', 'take', 'photo', 'us', 'could', 'buy']",0.6,0.9657,"[('love', 'experi'), ('experi', 'good'), ('good', 'food'), ('food', 'servic'), ('servic', 'good'), ('good', 'fun'), ('fun', 'interest'), ('interest', 'memorabilia'), ('memorabilia', 'great'), ('great', 'take'), ('take', 'photo'), ('photo', 'us'), ('us', 'could'), ('could', 'buy')]","[('love', 'experi', 'good'), ('experi', 'good', 'food'), ('good', 'food', 'servic'), ('food', 'servic', 'good'), ('servic', 'good', 'fun'), ('good', 'fun', 'interest'), ('fun', 'interest', 'memorabilia'), ('interest', 'memorabilia', 'great'), ('memorabilia', 'great', 'take'), ('great', 'take', 'photo'), ('take', 'photo', 'us'), ('photo', 'us', 'could'), ('us', 'could', 'buy')]",Postive
1088,stop appet drink typic hr menu good select great servic nathaniel went extra mile help determin reward number could get credit visit push rate good,"['stop', 'appet', 'drink', 'typic', 'hr', 'menu', 'good', 'select', 'great', 'servic', 'nathaniel', 'went', 'extra', 'mile', 'help', 'determin', 'reward', 'number', 'could', 'get', 'credit', 'visit', 'push', 'rate', 'good']","['stop', 'appet', 'drink', 'typic', 'hr', 'menu', 'good', 'select', 'great', 'servic', 'nathaniel', 'go', 'extra', 'mile', 'help', 'determin', 'reward', 'number', 'could', 'get', 'credit', 'visit', 'push', 'rate', 'good']",0.55,0.9517,"[('stop', 'appet'), ('appet', 'drink'), ('drink', 'typic'), ('typic', 'hr'), ('hr', 'menu'), ('menu', 'good'), ('good', 'select'), ('select', 'great'), ('great', 'servic'), ('servic', 'nathaniel'), ('nathaniel', 'go'), ('go', 'extra'), ('extra', 'mile'), ('mile', 'help'), ('help', 'determin'), ('determin', 'reward'), ('reward', 'number'), ('number', 'could'), ('could', 'get'), ('get', 'credit'), ('credit', 'visit'), ('visit', 'push'), ('push', 'rate'), ('rate', 'good')]","[('stop', 'appet', 'drink'), ('appet', 'drink', 'typic'), ('drink', 'typic', 'hr'), ('typic', 'hr', 'menu'), ('hr', 'menu', 'good'), ('menu', 'good', 'select'), ('good', 'select', 'great'), ('select', 'great', 'servic'), ('great', 'servic', 'nathaniel'), ('servic', 'nathaniel', 'go'), ('nathaniel', 'go', 'extra'), ('go', 'extra', 'mile'), ('extra', 'mile', 'help'), ('mile', 'help', 'determin'), ('help', 'determin', 'reward'), ('determin', 'reward', 'number'), ('reward', 'number', 'could'), ('number', 'could', 'get'), ('could', 'get', 'credit'), ('get', 'credit', 'visit'), ('credit', 'visit', 'push'), ('visit', 'push', 'rate'), ('push', 'rate', 'good')]",Postive
1089,good big nice friendli staff spaciou good food recommend age noth bad visit,"['good', 'big', 'nice', 'friendli', 'staff', 'spaciou', 'good', 'food', 'recommend', 'age', 'noth', 'bad', 'visit']","['good', 'big', 'nice', 'friendli', 'staff', 'spaciou', 'good', 'food', 'recommend', 'age', 'noth', 'bad', 'visit']",0.25999999999999995,0.765,"[('good', 'big'), ('big', 'nice'), ('nice', 'friendli'), ('friendli', 'staff'), ('staff', 'spaciou'), ('spaciou', 'good'), ('good', 'food'), ('food', 'recommend'), ('recommend', 'age'), ('age', 'noth'), ('noth', 'bad'), ('bad', 'visit')]","[('good', 'big', 'nice'), ('big', 'nice', 'friendli'), ('nice', 'friendli', 'staff'), ('friendli', 'staff', 'spaciou'), ('staff', 'spaciou', 'good'), ('spaciou', 'good', 'food'), ('good', 'food', 'recommend'), ('food', 'recommend', 'age'), ('recommend', 'age', 'noth'), ('age', 'noth', 'bad'), ('noth', 'bad', 'visit')]",Postive
1090,got seat quickli app assort burger cobb salad servic great food expect,"['got', 'seat', 'quickli', 'app', 'assort', 'burger', 'cobb', 'salad', 'servic', 'great', 'food', 'expect']","['get', 'seat', 'quickli', 'app', 'assort', 'burger', 'cobb', 'salad', 'servic', 'great', 'food', 'expect']",0.8,0.6249,"[('get', 'seat'), ('seat', 'quickli'), ('quickli', 'app'), ('app', 'assort'), ('assort', 'burger'), ('burger', 'cobb'), ('cobb', 'salad'), ('salad', 'servic'), ('servic', 'great'), ('great', 'food'), ('food', 'expect')]","[('get', 'seat', 'quickli'), ('seat', 'quickli', 'app'), ('quickli', 'app', 'assort'), ('app', 'assort', 'burger'), ('assort', 'burger', 'cobb'), ('burger', 'cobb', 'salad'), ('cobb', 'salad', 'servic'), ('salad', 'servic', 'great'), ('servic', 'great', 'food'), ('great', 'food', 'expect')]",Postive
1091,minut wait tabl shop upstair walk around see memorabilia server help attent even though restaur busi food great,"['minut', 'wait', 'tabl', 'shop', 'upstair', 'walk', 'around', 'see', 'memorabilia', 'server', 'help', 'attent', 'even', 'though', 'restaur', 'busi', 'food', 'great']","['minut', 'wait', 'tabl', 'shop', 'upstair', 'walk', 'around', 'see', 'memorabilia', 'server', 'help', 'attent', 'even', 'though', 'restaur', 'busi', 'food', 'great']",0.8,0.7783,"[('minut', 'wait'), ('wait', 'tabl'), ('tabl', 'shop'), ('shop', 'upstair'), ('upstair', 'walk'), ('walk', 'around'), ('around', 'see'), ('see', 'memorabilia'), ('memorabilia', 'server'), ('server', 'help'), ('help', 'attent'), ('attent', 'even'), ('even', 'though'), ('though', 'restaur'), ('restaur', 'busi'), ('busi', 'food'), ('food', 'great')]","[('minut', 'wait', 'tabl'), ('wait', 'tabl', 'shop'), ('tabl', 'shop', 'upstair'), ('shop', 'upstair', 'walk'), ('upstair', 'walk', 'around'), ('walk', 'around', 'see'), ('around', 'see', 'memorabilia'), ('see', 'memorabilia', 'server'), ('memorabilia', 'server', 'help'), ('server', 'help', 'attent'), ('help', 'attent', 'even'), ('attent', 'even', 'though'), ('even', 'though', 'restaur'), ('though', 'restaur', 'busi'), ('restaur', 'busi', 'food'), ('busi', 'food', 'great')]",Postive
1092,ok nice say noth special could get better food els servic ok great,"['ok', 'nice', 'say', 'noth', 'special', 'could', 'get', 'better', 'food', 'els', 'servic', 'ok', 'great']","['ok', 'nice', 'say', 'noth', 'special', 'could', 'get', 'good', 'food', 'el', 'servic', 'ok', 'great']",0.5428571428571428,0.9423,"[('ok', 'nice'), ('nice', 'say'), ('say', 'noth'), ('noth', 'special'), ('special', 'could'), ('could', 'get'), ('get', 'good'), ('good', 'food'), ('food', 'el'), ('el', 'servic'), ('servic', 'ok'), ('ok', 'great')]","[('ok', 'nice', 'say'), ('nice', 'say', 'noth'), ('say', 'noth', 'special'), ('noth', 'special', 'could'), ('special', 'could', 'get'), ('could', 'get', 'good'), ('get', 'good', 'food'), ('good', 'food', 'el'), ('food', 'el', 'servic'), ('el', 'servic', 'ok'), ('servic', 'ok', 'great')]",Postive
1093,servic food extrem poor ran ice servic slow shake wast money littl shake alcohol hamburg averag tast wast time,"['servic', 'food', 'extrem', 'poor', 'ran', 'ice', 'servic', 'slow', 'shake', 'wast', 'money', 'littl', 'shake', 'alcohol', 'hamburg', 'averag', 'tast', 'wast', 'time']","['servic', 'food', 'extrem', 'poor', 'run', 'ice', 'servic', 'slow', 'shake', 'wast', 'money', 'littl', 'shake', 'alcohol', 'hamburg', 'averag', 'tast', 'wast', 'time']",-0.35000000000000003,-0.6705,"[('servic', 'food'), ('food', 'extrem'), ('extrem', 'poor'), ('poor', 'run'), ('run', 'ice'), ('ice', 'servic'), ('servic', 'slow'), ('slow', 'shake'), ('shake', 'wast'), ('wast', 'money'), ('money', 'littl'), ('littl', 'shake'), ('shake', 'alcohol'), ('alcohol', 'hamburg'), ('hamburg', 'averag'), ('averag', 'tast'), ('tast', 'wast'), ('wast', 'time')]","[('servic', 'food', 'extrem'), ('food', 'extrem', 'poor'), ('extrem', 'poor', 'run'), ('poor', 'run', 'ice'), ('run', 'ice', 'servic'), ('ice', 'servic', 'slow'), ('servic', 'slow', 'shake'), ('slow', 'shake', 'wast'), ('shake', 'wast', 'money'), ('wast', 'money', 'littl'), ('money', 'littl', 'shake'), ('littl', 'shake', 'alcohol'), ('shake', 'alcohol', 'hamburg'), ('alcohol', 'hamburg', 'averag'), ('hamburg', 'averag', 'tast'), ('averag', 'tast', 'wast'), ('tast', 'wast', 'time')]",Negative
1094,hamburg wonder wide select around includ fri decor mani musician fascin keep kid busi entertain,"['hamburg', 'wonder', 'wide', 'select', 'around', 'includ', 'fri', 'decor', 'mani', 'musician', 'fascin', 'keep', 'kid', 'busi', 'entertain']","['hamburg', 'wonder', 'wide', 'select', 'around', 'includ', 'fri', 'decor', 'mani', 'musician', 'fascin', 'keep', 'kid', 'busi', 'entertain']",-0.1,0.3182,"[('hamburg', 'wonder'), ('wonder', 'wide'), ('wide', 'select'), ('select', 'around'), ('around', 'includ'), ('includ', 'fri'), ('fri', 'decor'), ('decor', 'mani'), ('mani', 'musician'), ('musician', 'fascin'), ('fascin', 'keep'), ('keep', 'kid'), ('kid', 'busi'), ('busi', 'entertain')]","[('hamburg', 'wonder', 'wide'), ('wonder', 'wide', 'select'), ('wide', 'select', 'around'), ('select', 'around', 'includ'), ('around', 'includ', 'fri'), ('includ', 'fri', 'decor'), ('fri', 'decor', 'mani'), ('decor', 'mani', 'musician'), ('mani', 'musician', 'fascin'), ('musician', 'fascin', 'keep'), ('fascin', 'keep', 'kid'), ('keep', 'kid', 'busi'), ('kid', 'busi', 'entertain')]",Postive
1095,amaz food great atmospher brilliant locat never get tire hard rock cafã,"['amaz', 'food', 'great', 'atmospher', 'brilliant', 'locat', 'never', 'get', 'tire', 'hard', 'rock', 'cafã']","['amaz', 'food', 'great', 'atmospher', 'brilliant', 'locat', 'never', 'get', 'tire', 'hard', 'rock', 'cafã']",0.4694444444444445,0.848,"[('amaz', 'food'), ('food', 'great'), ('great', 'atmospher'), ('atmospher', 'brilliant'), ('brilliant', 'locat'), ('locat', 'never'), ('never', 'get'), ('get', 'tire'), ('tire', 'hard'), ('hard', 'rock'), ('rock', 'cafã')]","[('amaz', 'food', 'great'), ('food', 'great', 'atmospher'), ('great', 'atmospher', 'brilliant'), ('atmospher', 'brilliant', 'locat'), ('brilliant', 'locat', 'never'), ('locat', 'never', 'get'), ('never', 'get', 'tire'), ('get', 'tire', 'hard'), ('tire', 'hard', 'rock'), ('hard', 'rock', 'cafã')]",Postive
1096,usual fan hard rock cafe disappoint though somewhat better oslo lot wors orlando other ok servic ok food price expect still hooray give anoth chanc though,"['usual', 'fan', 'hard', 'rock', 'cafe', 'disappoint', 'though', 'somewhat', 'better', 'oslo', 'lot', 'wors', 'orlando', 'other', 'ok', 'servic', 'ok', 'food', 'price', 'expect', 'still', 'hooray', 'give', 'anoth', 'chanc', 'though']","['usual', 'fan', 'hard', 'rock', 'cafe', 'disappoint', 'though', 'somewhat', 'good', 'oslo', 'lot', 'wors', 'orlando', 'other', 'ok', 'servic', 'ok', 'food', 'price', 'expect', 'still', 'hooray', 'give', 'anoth', 'chanc', 'though']",0.13888888888888887,0.818,"[('usual', 'fan'), ('fan', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'disappoint'), ('disappoint', 'though'), ('though', 'somewhat'), ('somewhat', 'good'), ('good', 'oslo'), ('oslo', 'lot'), ('lot', 'wors'), ('wors', 'orlando'), ('orlando', 'other'), ('other', 'ok'), ('ok', 'servic'), ('servic', 'ok'), ('ok', 'food'), ('food', 'price'), ('price', 'expect'), ('expect', 'still'), ('still', 'hooray'), ('hooray', 'give'), ('give', 'anoth'), ('anoth', 'chanc'), ('chanc', 'though')]","[('usual', 'fan', 'hard'), ('fan', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'disappoint'), ('cafe', 'disappoint', 'though'), ('disappoint', 'though', 'somewhat'), ('though', 'somewhat', 'good'), ('somewhat', 'good', 'oslo'), ('good', 'oslo', 'lot'), ('oslo', 'lot', 'wors'), ('lot', 'wors', 'orlando'), ('wors', 'orlando', 'other'), ('orlando', 'other', 'ok'), ('other', 'ok', 'servic'), ('ok', 'servic', 'ok'), ('servic', 'ok', 'food'), ('ok', 'food', 'price'), ('food', 'price', 'expect'), ('price', 'expect', 'still'), ('expect', 'still', 'hooray'), ('still', 'hooray', 'give'), ('hooray', 'give', 'anoth'), ('give', 'anoth', 'chanc'), ('anoth', 'chanc', 'though')]",Postive
1097,excel food nice place overwhelm whole experi staff made us feel welcom,"['excel', 'food', 'nice', 'place', 'overwhelm', 'whole', 'experi', 'staff', 'made', 'us', 'feel', 'welcom']","['excel', 'food', 'nice', 'place', 'overwhelm', 'whole', 'experi', 'staff', 'make', 'us', 'feel', 'welcom']",0.4,0.6249,"[('excel', 'food'), ('food', 'nice'), ('nice', 'place'), ('place', 'overwhelm'), ('overwhelm', 'whole'), ('whole', 'experi'), ('experi', 'staff'), ('staff', 'make'), ('make', 'us'), ('us', 'feel'), ('feel', 'welcom')]","[('excel', 'food', 'nice'), ('food', 'nice', 'place'), ('nice', 'place', 'overwhelm'), ('place', 'overwhelm', 'whole'), ('overwhelm', 'whole', 'experi'), ('whole', 'experi', 'staff'), ('experi', 'staff', 'make'), ('staff', 'make', 'us'), ('make', 'us', 'feel'), ('us', 'feel', 'welcom')]",Postive
